flight id:901
flight code:F-16A
origin:US
date:2011-06-01
from:maykop-khanskaya
to:krasnodar center
motor(s):1
mass aircraft:19518
mass fuel:19518
lift coef:2.2203235305245417
drag coef:0.01657331436821066

timestamp,longitude,latitude,altitude,roll,pitch,u,v,heading,air_speed,engine_0,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306894844.02,6.8205675,4.480735,9190.617092,0.1,22.3,2014263.1221992,-478899.35915679997,-1.0,300.76632660578395,65694.00967451425,296.6536129045938,0.07332058279740639,3.7200805744754457,87.5,0.49287812686107096
1306894844.44,6.8212051,4.4807517,9242.159088400002,0.1,22.4,2014431.65895,-478875.2121744,-1.0,299.57691247596324,64987.10745562557,296.62137521755756,0.07001335921618387,3.6742692583421244,89.8,0.49440811373771143
1306894844.86,6.8218438,4.4807683,9294.0619772,0.1,22.7,2014600.62221,-478850.99957519997,-1.0,300.4135773961813,65342.06436986302,296.55602017765705,0.07202077145650505,3.6964007074729563,90.9,0.4959397082259004
1306894845.28,6.8224836,4.480785,9346.3585668,0.1,22.9,2014769.7823204002,-478826.8197844,-1.0,300.88755850930534,65148.49265207585,297.57988549910345,0.07130056141675138,3.8002713398999526,89.8,0.49736489414016105
1306894845.7,6.8231261,4.4808017,9399.147282400001,0.1,21.4,2014939.7954492,-478802.4431432,-1.0,302.47385881294076,64018.07299501695,297.26281653110175,0.0709781498674468,3.771449898362192,89.8,0.4987981181121646
1306894846.12,6.8237625,4.4808184,9450.426811599998,0.1,17.5,2015107.9384992,-478778.3617776,-1.0,298.8359815527233,63598.85016756862,297.8819998866462,0.07372127349791203,3.7456619314556,89.3,0.500237925636224
1306894846.54,6.8244069,4.4808353,9498.458309200001,0.1,12.7,2015278.3125204002,-478753.9195196,-1.0,300.9521020996831,63061.53535671246,297.67690046399656,0.07485839880876494,3.7534437095161883,90.89999999999999,0.5016719916904673
1306894846.96,6.8250678,4.4808527,9540.9123788,0.1,8.4,2015453.2469092,-478728.85390199994,-1.0,306.0070877242149,62431.36030863892,298.0016144178985,0.07841021302014901,3.777458004079607,88.1,0.5029676500456728
1306894847.38,6.825718,4.48087,9574.2457132,0.1,4.5,2015625.0645,-478704.08356,-1.0,298.02800964573333,61637.039261246275,296.5695550628164,0.07701317754962547,3.8564418819430752,88.8,0.504221510500616
1306894847.8,6.8263962,4.4808882,9599.212905600001,0.1,0.8,2015804.4936395998,-478678.1977324,-1.0,308.23756352790184,62007.18097941203,298.5479317772376,0.0775463317269526,3.8630067999625766,88.60000000000001,0.5054158127753317
1306894848.22,6.8270649,4.4809062,9613.7470268,0.1,1.0,2015981.2324904,-478652.6727972,-1.0,302.0790488949767,61100.18220417116,296.54257534499646,0.07758374453618784,3.819099476182739,88.69999999999999,0.506403115924938
1306894848.64,6.8277345,4.4809243,9621.0633,0.1,5.9,2016158.3978504,-478627.0822452,-1.0,302.0902480833616,61214.945208317564,295.68730476477543,0.0778357686357955,3.7816386605626593,85.9,0.5072872257237132
1306894849.06,6.8284208,4.4809428,9626.4110692,0.1,8.1,2016339.8939192,-478600.8355252,-1.0,309.08904036473126,62376.94969995349,297.37347269376954,0.07881494380375646,3.6884453740077956,86.1,0.5080627069135645
1306894849.48,6.829094,4.480961,9631.72603,0.1,6.9,2016517.8794892,-478575.1137396,-1.0,303.32788071314894,63146.74901890809,298.4349829755869,0.07926597678253314,3.6009738528592954,86.10000000000001,0.5087285643063904
1306894849.9,6.8297673,4.4809791,9636.0239304,0.2,4.2,2016695.8650592,-478549.4247623999,-1.0,303.27676859350584,65084.67433885228,298.990038251869,0.07916928006270524,3.574929461214617,86.2,0.5092812764673702
1306894850.32,6.8304503,4.4809974,9637.795584,0.2,2.7,2016876.5081095998,-478523.3420844,-1.0,307.5708812997723,67774.01612004079,300.56169553937144,0.07817293892958684,3.547102861999263,86.99999999999999,0.5097184702556466
1306894850.74,6.8311252,4.4810155,9636.286397599999,0.2,1.9,2017054.8873804002,-478497.5874904,-1.0,303.8543315337667,69074.47091463879,300.5433612138586,0.0772364705488141,3.4735948142912143,88.10000000000001,0.5100400691182889
1306894851.58,6.8324822,4.4810517,9624.6066072,0.2,2.1,2017413.7456595998,-478445.9142604,-1.0,305.6950440920269,70600.54042421843,301.76665908261936,0.07647506726737241,3.4799458710056936,89.5,0.510235355644973
1306894852.0,6.8331674,4.4810699,9615.8467644,0.2,2.9,2017595.0120695997,-478419.83158239996,-1.0,308.8834768094036,72313.71678519435,301.84950190947166,0.07571468699967468,3.4154434038712043,90.0,0.5103324247613334
1306894852.43,6.8338493,4.4810879,9606.529178800001,0.2,3.9,2017775.2614192,-478393.880138,-1.0,300.38166072977384,71904.9054725631,298.9146481297014,0.07251144413274142,3.4233617776617984,88.9,0.5103494960649205
1306894852.85,6.8345409,4.4811061,9597.3428268,0.2,4.5,2017958.1682492,-478367.6006096,-1.0,311.5929873391133,73093.78727278693,300.59786474332776,0.07539817813308242,3.3565663360527203,88.60000000000001,0.5103112195994787
1306894853.69,6.8358824,4.4811414,9581.4307528,0.2,4.3,2018312.89267,-478316.68197280006,-1.0,302.4134851997605,73057.60146210522,302.07873400534726,0.07652013634293592,3.4864005140766197,90.10000000000001,0.5102187436589712
1306894854.11,6.8365629,4.4811592,9573.8520124,0.2,3.7,2018492.9451692,-478290.86176199996,-1.0,306.7893148721785,72466.57730022506,301.32653784130673,0.07454275717410967,3.4910181185599813,87.50000000000001,0.5100961058636957
1306894854.95,6.8379157,4.4811945,9557.6446628,0.2,2.9,2018850.7535795998,-478239.54942440003,-1.0,304.94352695539976,72313.55739310972,300.67185613868406,0.07320188332403468,3.5732917794063526,88.50000000000001,0.5099232493457604
1306894855.79,6.8392748,4.4812299,9538.8454496,0.2,3.0,2019210.0055595997,-478188.00742800004,-1.0,306.22662315184266,71654.79614765008,300.6857395739471,0.07371968058803814,3.567561588486821,91.60000000000002,0.509696499564483
1306894856.21,6.8399551,4.4812476,9529.4950556,0.2,7.0,2019390.0252504002,-478162.2856424,-1.0,306.8397843271778,70872.56031909697,299.51773341463024,0.07483593447740758,3.6093760988997774,90.5,0.5094437983396362
1306894856.63,6.8406235,4.4812649,9523.2614596,0.2,11.2,2019566.7969095998,-478136.95755760005,-1.0,301.32699173682187,71113.81340141804,298.1990099137764,0.07581368455639899,3.6792233619995347,89.6,0.5091800734927421
1306894857.05,6.8413073,4.4812825,9521.8835068,0.2,11.4,2019747.6368104,-478111.07173,-1.0,307.82940896660153,71776.14730805086,298.8777543515485,0.07584735910734736,3.685085873578654,88.2,0.5089403862661454
1306894857.47,6.8419796,4.4812998,9525.0331132,0.0,11.4,2019925.42553,-478085.7108368,-1.0,302.8383585618805,71911.14168374117,299.72500013887054,0.0770884851081573,3.688281595565803,88.40000000000002,0.5087284877534595
1306894857.89,6.8426462,4.481317,9531.824452,0.0,12.2,2020101.77068,-478060.4811772,-1.0,300.6501299267901,73224.7813397272,301.5196190082534,0.0791286422954206,3.5712627903521224,86.9,0.5085541767298374
1306894858.31,6.8433239,4.4813344,9541.50293,0.0,11.9,2020281.0029692,-478034.8906252,-1.0,305.57256079671646,73615.53233082365,300.8459165074482,0.07577431227680984,3.6727427007652964,88.5,0.5084238836414735
1306894858.73,6.8439878,4.4813514,9552.9202532,0.0,11.3,2020456.5279092,-478009.7921992,-1.0,299.6731903879863,73433.19468381102,300.25179358893683,0.07780031841537839,3.5642138963405685,89.20000000000002,0.5083573591445355
1306894859.15,6.8446609,4.4813687,9565.5842956,0.0,10.5,2020634.5134792,-477984.3656892,-1.0,303.8241146029755,73462.2327869746,300.5664865219664,0.07775551607863111,3.648732371507056,90.70000000000002,0.5083380678059529
1306894859.57,6.8453389,4.4813862,9578.6420388,0.0,9.8,2020813.9098104,-477958.7095204,-1.0,306.18300000056695,73228.8965713524,299.64365100667044,0.07974386502843588,3.5663702590331514,89.90000000000002,0.5083870616817184
1306894860.0,6.8460213,4.4814039,9592.191907999999,0.0,13.7,2020994.3560104002,-477932.8893096,-1.0,301.06016715659024,72113.61134868859,297.16798085498135,0.07859646663009855,3.6649541137043053,87.20000000000002,0.5085115367473352
1306894860.42,6.8466996,4.4814214,9608.0383652,0.0,13.5,2021173.78515,-477907.2003323999,-1.0,306.59046388944773,71797.3911759886,296.1635890914772,0.07549372352352773,3.640382684614603,86.7,0.5086948044638706
1306894860.84,6.8473756,4.4814389,9625.656476,0.0,12.5,2021352.3940795998,-477881.6097804,-1.0,305.511302426722,71423.91451033244,298.2471480551573,0.07610619544836154,3.6439314625647214,87.79999999999998,0.5089337261611584
1306894861.26,6.8480533,4.4814564,9644.02918,0.0,12.0,2021531.8232192,-477855.92080320005,-1.0,306.9617910420263,70559.56893635467,298.10213358482423,0.07599461608828348,3.6169876775215495,89.19999999999999,0.5092187327228382
1306894861.68,6.8487312,4.4814739,9662.4675008,0.0,10.4,2021711.0227,-477830.2646344,-1.0,306.5974110828863,70812.21705341827,297.82519152495036,0.07537879563673919,3.6575363844448847,88.69999999999999,0.5095394129503098
1306894862.1,6.84941,4.4814915,9679.7247192,0.0,8.2,2021890.4518395998,-477804.57565719995,-1.0,306.7912922572485,71061.88520735077,298.6616809135768,0.07567839084510743,3.726289339971955,87.69999999999999,0.5098845135627333
1306894862.52,6.850075,4.4815087,9694.7509664,0.0,10.0,2022066.3704804003,-477779.34599760006,-1.0,300.7554825554352,70931.0081135194,297.7415419604405,0.07865009663345138,3.6688187281573423,85.1,0.5102420923028909
1306894862.94,6.8507545,4.4815263,9709.219470799999,0.0,9.2,2022245.9964704001,-477753.62421199994,-1.0,306.7338944664453,72179.02869156192,298.0956804977424,0.07640751062859205,3.701147279546469,85.5,0.5106067904656204
1306894863.36,6.8514358,4.481544,9722.4740644,0.0,7.0,2022426.24582,-477727.8368096,-1.0,307.6028921366542,72253.77606408752,297.29111058336065,0.07520398206264527,3.6305706441795587,84.39999999999999,0.510972866581106
1306894863.78,6.8521064,4.4815613,9732.939944,0.0,5.1,2022603.6080304002,-477702.4102996,-1.0,302.6063099034183,72118.95538812081,297.24634056880984,0.0766793891813418,3.620048607145358,86.60000000000002,0.5113328950150516
1306894864.2,6.8527807,4.4815787,9741.0764272,0.0,9.5,2022782.0201095997,-477676.8853644,-1.0,304.1237968671258,72789.7256255245,299.2891293225872,0.07563048393522367,3.5063953487820614,87.60000000000002,0.5116802922154017
1306894864.62,6.8534574,4.4815961,9749.4425692,0.0,9.3,2022960.8258895997,-477651.22919559997,-1.0,304.80483301684194,72216.29166969766,300.00385840574074,0.0782428331118089,3.5931497753494974,87.70000000000002,0.5120102353475101
1306894865.04,6.8541384,4.4816136,9758.005561599999,0.0,6.8,2023141.0752392,-477625.50741,-1.0,307.14682904297746,71880.14903620612,297.5803707864636,0.07760629357741251,3.6157335147522893,84.1,0.5123190498706948
1306894865.46,6.8548131,4.481631,9765.4530684,0.0,8.8,2023319.45451,-477599.9824748,-1.0,304.0247440351901,71921.78638375124,295.81596656974625,0.0762306401260608,3.595502620487814,82.0,0.5126023722678952
1306894865.89,6.8555132,4.481649,9773.0646172,0.0,7.3,2023504.6251195997,-477573.47328760003,-1.0,308.09852610876476,71938.25931913184,296.6242324988108,0.07725928539383586,3.5807613420904505,80.5,0.5128604321979039
1306894866.31,6.8561864,4.4816663,9779.1341712,0.0,4.2,2023682.6106895998,-477548.0467776,-1.0,303.28799415819026,71386.16299724854,296.5081958380563,0.07827167572837512,3.519903901791332,84.0,0.5130923875784813
1306894866.73,6.8568689,4.4816838,9782.0541188,0.0,1.8,2023863.0568896,-477522.2265668,-1.0,307.2097321813392,72090.8196396176,298.58788329243265,0.0788439793547765,3.538024537081099,85.39999999999999,0.5132960949275627
1306894867.15,6.8575374,4.481701,9780.708974399999,0.0,0.5,2024040.0253992,-477496.89848199993,-1.0,301.4803159993634,72047.74007721659,299.2232616856943,0.07845768852981554,3.545957531757435,83.8,0.5134629037639581
1306894867.57,6.858217,4.4817186,9775.1315464,0.0,0.0,2024219.6513892,-477471.14388800005,-1.0,305.9759842215361,72373.60635269273,298.1291790746664,0.0802041245957742,3.595954165913663,86.4,0.5135857712180264
1306894867.99,6.8588979,4.4817361,9766.3717036,0.0,4.8,2024399.67108,-477445.3564856,-1.0,306.810950560231,72717.15640699408,298.67971905495085,0.07723750271036234,3.61384773682832,83.9,0.5136637786545968
1306894868.42,6.859591,4.481754,9758.7929632,0.0,12.6,2024583.0044192,-477419.1097656,-1.0,305.1564393630242,72696.66007352734,299.28232517881537,0.08030485624324274,3.6157838523902157,83.0,0.5137051172372739
1306894868.84,6.8602626,4.4817712,9757.4150104,0.0,13.0,2024760.56348,-477393.6832556,-1.0,302.45277797632764,72679.92118939868,300.7819305756951,0.07765642146300321,3.5681528660184547,82.99999999999999,0.5137237195994786
1306894869.26,6.8609364,4.4817885,9761.1879764,0.0,10.5,2024938.7459004002,-477368.2239372,-1.0,303.51351098415284,72523.71007321846,301.65117557951515,0.0777343287783558,3.5341570447794215,85.0,0.5137311452337743
1306894869.68,6.861598,4.4818055,9767.0278716,0.0,8.8,2025113.8771395998,-477343.1583196,-1.0,298.6105991489053,72456.68606131017,304.1681510400941,0.0798803198023408,3.5232989346706565,86.1,0.5137348197744568
1306894870.11,6.8622859,4.4818232,9773.5567432,0.0,8.3,2025295.7669092,-477317.1740668,-1.0,302.7707667346475,72850.36554485968,304.2187776897325,0.0801258530279435,3.4786800657581742,90.0,0.51373596806842
1306894870.53,6.8629632,4.4818406,9780.3152736,0.0,10.3,2025474.7695395998,-477291.4850896,-1.0,305.0232977877682,73015.17274702567,303.06849419001753,0.07898988942429451,3.457281403954095,89.80000000000001,0.5137387239739318
1306894870.96,6.8636658,4.4818587,9788.9438828,0.0,10.4,2025660.7603592,-477264.87747719995,-1.0,309.4733937186968,72174.54648171712,300.94393212453963,0.07879648769862774,3.3988563019015063,88.9,0.5137548000894175
1306894871.38,6.864337,4.4818761,9798.5239356,0.0,10.8,2025838.1225696,-477239.3853504,-1.0,302.54614584735765,71485.13484111243,300.0566266438817,0.07814439221555312,3.337668791372652,88.2,0.5137963683308873
1306894871.8,6.8650224,4.4818938,9809.5803664,0.0,11.6,2026019.3889795998,-477213.4667144,-1.0,309.03495419119866,70858.24085621974,302.3371121885523,0.07676788714048902,3.3163234452623027,85.39999999999999,0.513876748908315
1306894872.22,6.8656962,4.4819112,9822.01475,0.0,12.5,2026197.5714,-477187.87616239995,-1.0,304.15661457678607,69810.63567703849,303.0034255855696,0.07723100605637657,3.3139277827808638,84.89999999999999,0.5140065826790937
1306894872.65,6.8663802,4.4819288,9836.548871199999,0.0,13.6,2026378.6409595998,-477161.92471800005,-1.0,302.1816820964025,70244.68729228053,301.2751262993537,0.07496161224328869,3.3470089263329363,84.89999999999998,0.514188013125288
1306894873.07,6.8670543,4.4819462,9853.18273,0.0,14.6,2026556.82338,-477136.39978280006,-1.0,304.66808504332954,71568.22856765341,300.26272063794346,0.07684545789535731,3.4220363976418873,86.0,0.5144114711305373
1306894873.49,6.8677306,4.4819636,9872.4412608,0.0,15.7,2026735.62916,-477110.8420392,-1.0,306.0771807868958,72065.44239792101,300.65525227007146,0.07451011135126448,3.373239532467783,84.8,0.5146710621191637
1306894873.91,6.8684025,4.4819808,9894.3244636,0.0,16.6,2026913.4178795998,-477085.4155292,-1.0,304.88911013115273,72668.00145867714,298.16933347644914,0.07214621208517046,3.440636650853351,84.3,0.5149680874909922
1306894874.33,6.8690698,4.4819978,9918.79953,0.0,17.0,2027089.7630295998,-477060.1858696,-1.0,303.0639977431054,72926.748229507,298.56009528454166,0.07103358594165347,3.503134507439355,81.4,0.5153069873160141
1306894875.17,6.8703896,4.4820313,9973.917642,0.0,16.8,2027438.9756392,-477010.34991,-1.0,300.9248322027927,72403.97276337676,298.3397677004857,0.07030711374500134,3.6134238643815064,79.2,0.5157587261611585
1306894875.59,6.8710564,4.4820482,10003.937328,0.0,16.2,2027615.3207892,-476985.18586719997,-1.0,304.358031294122,71625.96573543266,299.7566772376927,0.06756416924134921,3.6583603812405996,80.0,0.516260377517239
1306894876.01,6.8717043,4.4820646,10033.5961216,0.0,15.6,2027786.5150204003,-476960.7436092,-1.0,295.93231363843984,71486.56381700291,300.7890938109413,0.06844438016711486,3.696984576712241,81.8,0.5168088792670202
1306894876.43,6.8723719,4.4820815,10064.0423168,0.0,14.8,2027963.2866796,-476935.5139496,-1.0,305.1607544307741,71232.140201593,300.95681018225537,0.07158151283004056,3.738649664071024,84.0,0.5174026237989537
1306894876.86,6.873044,4.4820985,10093.9635776,0.0,13.9,2028140.8457404003,-476910.120248,-1.0,299.44803516361617,70110.57250204677,301.6243382847106,0.07426717420272304,3.7816132324662943,84.30000000000001,0.5180371710430483
1306894877.28,6.8737099,4.4821154,10122.4084604,0.0,13.1,2028316.99404,-476884.9562052,-1.0,303.6472292514617,69357.91509358991,303.15047914483546,0.07332122275872846,3.786801682395368,86.60000000000002,0.5187041767298374
1306894877.7,6.8743807,4.4821324,10149.5738156,0.0,12.4,2028494.5859092,-476859.6281204,-1.0,305.6692979440991,68217.9505770335,303.0871368996201,0.0734232616966389,3.6921677272257063,85.10000000000002,0.5193957559074402
1306894878.12,6.875047,4.4821494,10174.8362836,0.0,11.8,2028670.7014004001,-476834.46407760005,-1.0,302.8526585969944,66592.79667553611,302.5435506386238,0.07504053706102469,3.7890113610130998,87.10000000000001,0.5201013442713948
1306894878.54,6.875726,4.4821667,10198.7864156,0.0,11.5,2028850.3273904002,-476808.7751004,-1.0,308.2863621359138,65862.0251953309,304.1392382348814,0.07549632949061856,3.6867682536358544,88.4,0.5208117554699949
1306894878.96,6.8763966,4.4821838,10220.8664688,0.0,11.8,2029027.7224092,-476783.41420719994,-1.0,304.2830590859586,65500.091778512266,303.3227959306715,0.0776098439544823,3.5962417303974394,87.80000000000001,0.5215165783046406
1306894879.38,6.877063,4.4822009,10241.8310364,0.0,12.4,2029203.8379004002,-476758.18454760005,-1.0,302.00383004808333,65746.56644240959,304.7217647445356,0.0781581203992478,3.6011237155899503,89.50000000000003,0.5221417095382364
1306894879.8,6.8777371,4.4822181,10262.7627956,0.0,13.4,2029382.0531292,-476732.65961239993,-1.0,305.417845284271,66596.18799299977,303.8293492708675,0.07756541158333498,3.562245018098746,90.80000000000001,0.5227456356099773
1306894880.22,6.8784069,4.4822352,10284.121063999999,0.0,14.5,2029559.2184892,-476707.2987192,-1.0,303.78167979267494,67736.78902770014,302.8349993476662,0.07985975400924529,3.5274133086768744,90.30000000000001,0.5233301937902048
1306894880.64,6.8790639,4.482252,10306.2339256,0.0,15.3,2029733.1030092,-476682.429952,-1.0,298.5769962469521,68326.39226897016,300.62788173610875,0.07807062716108003,3.5281697970173127,87.59999999999998,0.5238953075259879
1306894881.06,6.8797317,4.482269,10330.216866,0.0,15.8,2029909.6450095999,-476657.1346756,-1.0,303.290096873201,69804.28022629718,297.83687490723054,0.07722853904881022,3.5508386419573212,90.19999999999999,0.524446565181281
1306894881.9,6.8810607,4.4823029,10382.185371599999,0.0,15.5,2030261.0885904,-476606.8722068,-1.0,302.3802550882231,69606.02641094908,296.8432319362674,0.08022852063369543,3.6360183330713323,91.0,0.5250527112880176
1306894882.32,6.881725,4.4823199,10409.3835352,0.0,14.6,2030436.8431892,-476581.74097239994,-1.0,302.7136357603452,69313.98907937796,297.29290828239914,0.08004754308658826,3.698775581929887,93.5,0.5256589339476851
1306894882.74,6.8823899,4.4823369,10436.384848400001,0.0,13.2,2030612.5649795998,-476556.51131280005,-1.0,302.64052270081186,69284.51554365605,296.76360086853117,0.07924439597937986,3.701499383621622,93.80000000000001,0.5262692139126895
1306894883.16,6.8830579,4.482354,10462.3691012,0.0,13.4,2030789.3038304,-476531.2488448,-1.0,304.0279520270057,68057.67644404156,296.6844635034042,0.0782766763459888,3.739682524545808,93.4,0.5268842401594087
1306894883.58,6.8837223,4.4823711,10487.5987608,0.0,15.7,2030965.0584292,-476506.0191852,-1.0,302.2895817253155,67153.60704445539,295.1516001156474,0.07696858573600227,3.8462277021508067,96.1,0.5275066154874927
1306894884.0,6.884378,4.4823879,10513.615822,0.0,17.8,2031138.51644,-476481.15041800006,-1.0,298.7287040228539,67056.79275272563,293.79436432107406,0.07614906604074201,3.8014110475429024,95.40000000000002,0.5281407799669328
1306894884.42,6.8850456,4.4824051,10542.5528308,0.0,19.6,2031315.0584404,-476455.8223332,-1.0,304.43537709888903,66934.78707636926,295.7946141033235,0.07761991305653385,3.8781918384004688,93.00000000000001,0.5287936233615084
1306894884.84,6.885708,4.4824221,10574.5082124,0.0,20.9,2031490.1896795998,-476430.7239072,-1.0,302.94367519750614,66562.7164892528,294.7453807471244,0.0755382265781775,3.998530733807657,93.70000000000002,0.5294711933527596
1306894885.26,6.8863696,4.482439,10609.9412844,0.0,21.8,2031665.09126,-476405.6582896,-1.0,303.59147911015117,67029.76115808428,294.8418112019893,0.0763552814031398,4.018697710682355,93.4,0.5301798438339493
1306894886.1,6.8876609,4.4824719,10688.3861688,0.0,21.8,2032006.7251292,-476356.80658199993,-1.0,298.2565936111755,66995.43988149821,297.37812919125895,0.0746371083232484,3.9204226364062214,91.5,0.5310155721804061
1306894886.52,6.88831,4.4824883,10731.135514,0.0,21.1,2032178.3458695998,-476332.2330904,-1.0,300.8216721274649,66657.42901727922,296.0837391968399,0.0729834152371696,3.805130833310647,91.7,0.5318297891532844
1306894886.94,6.8889637,4.4825049,10775.2300036,0.0,19.6,2032351.2133292,-476307.5283652,-1.0,303.3069664031853,66173.71466112141,296.4007192715925,0.07285763762379197,3.7775036819067176,91.9,0.532683430885568
1306894887.36,6.8896131,4.4825214,10818.471474799999,0.0,15.7,2032523.03092,-476282.9220652,-1.0,301.32220951459976,65611.66698103346,298.5592229392094,0.07269627985375031,3.7358844143672774,91.4,0.5335749663186388
1306894887.78,6.8902595,4.4825379,10858.2024472,0.0,10.7,2032693.8314504002,-476258.47980719997,-1.0,298.41239450642115,64678.679312833025,297.14366798438454,0.07376000694365369,3.753451149163272,92.7,0.5344985774297499
1306894888.2,6.8909218,4.4825548,10892.651267199999,0.0,6.3,2032869.15954,-476233.34857280005,-1.0,303.98131843680017,63761.19897905722,298.3508756767306,0.07470042064386936,3.634110894971466,89.9,0.5354436999144393
1306894888.62,6.8915944,4.4825721,10919.3244964,0.0,2.3,2033046.9482595997,-476207.82363760006,-1.0,305.91836915439296,62572.71236961976,297.34665828052425,0.07405800893488916,3.566553559736066,91.10000000000001,0.5363903534577463
1306894889.04,6.8922603,4.4825893,10936.4504812,0.0,-1.5,2033223.0965592,-476182.5611696,-1.0,301.42606960010113,61288.348774523445,294.9467123288103,0.07374282937372166,3.540258044089394,92.70000000000002,0.5373094479459354
1306894889.46,6.8929493,4.4826071,10943.897987999999,0.0,-2.0,2033405.1831792,-476156.34725800005,-1.0,310.14017035881574,60953.18058539275,295.7464595991861,0.07298380690184185,3.462207501296065,90.4,0.5381713573947542
1306894889.88,6.8936236,4.4826247,10943.3730536,0.0,2.7,2033583.56245,-476130.69108920003,-1.0,303.8197895242582,59916.47813624718,297.88766515388886,0.07395517202235596,3.4139859733730966,93.69999999999999,0.5389493648313247
1306894890.3,6.8943021,4.4826424,10940.3218724,0.1,9.1,2033762.9915895998,-476104.83807,-1.0,305.5925320597488,60681.001015434405,298.0887783551619,0.07360122220336007,3.533193992148521,95.69999999999999,0.5395372147875802
1306894890.72,6.8949879,4.4826603,10939.8953632,0.1,11.1,2033944.45485,-476078.6897752,-1.0,308.8892911658205,62241.243106493464,300.6144516828315,0.0719927823401774,3.573712335751419,94.49999999999999,0.5400243210867928
1306894891.14,6.8956839,4.4826786,10943.0121612,0.1,9.1,2034128.3787404,-476052.1477796,-1.0,312.9748444253372,63394.61635143419,298.9701662479458,0.07117474355167328,3.602329424598419,94.70000000000002,0.5404158127753317
1306894891.56,6.8963718,4.4826967,10947.408486799999,0.1,6.7,2034310.26851,-476025.8354428,-1.0,309.6972975102192,65014.97779174884,299.27455225596924,0.07321945424996784,3.542692463686493,93.40000000000002,0.5407166657937045
1306894891.98,6.8970733,4.4827151,10950.918985600001,0.1,2.1,2034495.8328204001,-475999.09659679997,-1.0,315.6651599532248,67272.77819611636,301.0329806728704,0.07453845397452691,3.5924512587760162,94.30000000000001,0.5409330043763816
1306894892.4,6.8977766,4.4827336,10950.656518400001,0.1,4.1,2034681.82364,-475972.22651719995,-1.0,316.3316967006103,67720.21795998441,302.11538526002875,0.07359408137905141,3.596666146614523,94.1,0.541068349958184
1306894892.82,6.8984853,4.4827523,10948.884864799998,0.1,6.9,2034869.2580292,-475945.1595872,-1.0,318.708943532213,68392.56439524255,302.84091274867717,0.07273253058258783,3.618311934235576,92.7,0.5411373241489101
1306894893.24,6.899199,4.482771,10947.9334212,0.2,5.2,2035057.9063292,-475917.89580679993,-1.0,320.6959426135558,69853.89526134636,303.0749598343426,0.07288348445400848,3.5922125619262824,91.2,0.5411641176747193
1306894893.66,6.8998954,4.4827893,10946.2930012,0.2,1.1,2035242.02707,-475891.2881944,-1.0,313.2778422645542,70334.89961242405,302.30614704755675,0.07234964026975986,3.5984155274655096,91.60000000000001,0.5411697060386739
1306894894.08,6.9006116,4.4828081,10940.9124236,0.2,-2.9,2035431.4955799999,-475863.95879719994,-1.0,322.14216753688254,72411.4108551229,300.12505237627516,0.0687370643432982,3.5998684519430606,88.5,0.5411639645688576
1306894894.5,6.901337,4.4828272,10930.0200348,0.2,0.0,2035623.2278695998,-475836.2356992,-1.0,326.2331618014653,73891.06457923715,298.3094772605085,0.06830471580409544,3.523894589278337,89.30000000000001,0.5411399269485601
1306894894.92,6.9020597,4.4828462,10916.667016,0.2,2.0,2035814.3367995997,-475808.6438348,-1.0,325.4432683467728,74907.42658634612,296.27327723042026,0.07134986760673218,3.532814706169894,86.60000000000001,0.5410857274734944
1306894895.34,6.9027706,4.4828649,10903.2811888,0.2,1.8,2036002.36174,-475781.4784796,-1.0,320.40567487578835,76047.01270633243,297.9464204749947,0.07195187357994373,3.5757209925296816,85.6,0.5409930218741943
1306894895.76,6.9035067,4.4828842,10889.0751516,0.2,-0.8,2036196.9483604003,-475753.3944892,-1.0,331.2251395702468,77385.3382187016,295.9189333074214,0.06949820788569736,3.561734339234045,84.79999999999998,0.5408569107630832
1306894896.18,6.904238,4.4829034,10872.605334799999,0.2,-4.1,2036390.5179204002,-475725.4417323999,-1.0,329.8428441955003,77299.53932680095,294.7768322516878,0.06731106900324241,3.5116540705798966,82.6,0.5406741789170638
1306894896.6,6.9049651,4.4829225,10851.7391924,0.2,-6.4,2036582.6767192,-475697.65301760007,-1.0,328.2070678475865,78752.91625087846,292.32484320315956,0.06744349075728012,3.5844926492001346,86.0,0.5404433718304498
1306894897.02,6.9057099,4.4829421,10824.869112800001,0.2,-7.7,2036779.7239695997,-475669.2081348,-1.0,337.290826471729,80341.1981378543,293.6909911241207,0.07111311449264415,3.5979826748143497,86.4,0.5401540017517097
1306894897.44,6.9064493,4.4829616,10792.9465396,0.2,-8.2,2036975.1308,-475640.9601023999,-1.0,335.8013595468612,80408.76229746568,294.6821431046646,0.07174102358461636,3.5321147750141524,86.10000000000001,0.5397923657062154
1306894898.28,6.9079191,4.4830002,10717.421602800001,0.2,-7.8,2037363.91034,-475584.7593132,-1.0,335.75436579343346,82236.51433477234,297.12671290348385,0.07519666988637241,3.508482233817314,86.4,0.539258332460371
1306894898.7,6.908677,4.4830201,10675.197192,0.2,-4.2,2037564.2384304001,-475555.82230440003,-1.0,346.6878695052116,83992.50504306868,296.7416902946084,0.07672566170329036,3.42719388556374,86.30000000000001,0.5386383302731445
